entityid,domain,time_of_run,earliest_screenshot,start_date_with_buffer,latest_screenshot,end_date_with_buffer,file_path,failed,reason_for_failure
1050949334,piedata.ai,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050949379,iotexpad.network,2023-06-14 14:57:12,2021-10-30 13:14:35,2021-06-13,2023-04-10 18:42:40,2023-06-06,optimal_timestamps/1050949379_timestamps.csv,0,
1050949514,www.oneadvisory.co,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050949541,www.kyronlearning.com,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050950459,www.hiphoebe.com,2023-06-14 14:57:12,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050950477,www.lionpose.com,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050952115,www.noveil.info,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050952691,www.innovationcrowds.com,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050953168,www.tealomics.com,2023-06-14 14:57:12,,2021-09-04,,2023-06-06,,1,No timestamps within company life span
1050953303,www.sudobio.com,2023-06-14 14:57:12,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050954014,www.birchmedspa.com,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050954500,www.getthismoment.com,2023-06-14 14:57:12,2022-05-18 15:17:45,2022-04-04,2022-08-10 02:34:43,2023-06-06,optimal_timestamps/1050954500_timestamps.csv,0,
1050954509,www.calalp.com,2023-06-14 14:57:12,,2022-04-04,,2023-06-06,,1,No timestamps within company life span
1050954527,www.happyfeetschool.com,2023-06-14 14:57:12,,2021-11-11,,2023-06-06,,1,No timestamps within company life span
1050954626,www.exacare.com,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050955067,www.uncommon.gg,2023-06-14 14:57:12,,2021-04-04,,2023-06-06,,1,No timestamps within company life span
1050955472,www.manymoonsapp.com,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050955481,re.xyz,2023-06-14 14:57:12,,2022-04-01,,2023-06-06,,1,No timestamps within company life span
1050955508,www.luparecruiter.com,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050955967,www.theliumtx.com,2023-06-14 14:57:12,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050956345,www.getcharta.com,2023-06-14 14:57:12,,2021-03-31,,2023-06-06,,1,No timestamps within company life span
1050958082,www.onyxia.io,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050958379,www.giftpassapp.com,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050958451,www.ctwgpo.com,2023-06-14 14:57:12,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050958469,www.recruitinginnovation.com,2023-06-14 14:57:12,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050959099,www.fractio.xyz,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050959306,www.voodfy.com,2023-06-14 14:57:12,2022-09-06 04:42:25,2022-03-05,2022-12-25 23:32:21,2023-06-06,optimal_timestamps/1050959306_timestamps.csv,0,
1050959342,www.ephere.football,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050959891,www.highfi.me,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050959963,www.venturepunk.com,2023-06-14 14:57:12,,2021-12-17,,2023-06-06,,1,No timestamps within company life span
1050960728,app.bewellacy.com,2023-06-14 14:57:12,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050961061,www.prosperinfusion.com,2023-06-14 14:57:12,,2020-06-17,,2023-06-06,,1,No timestamps within company life span
1050962150,www.muse0.xyz,2023-06-14 14:57:12,2022-04-29 06:50:11,2022-03-05,2023-03-26 03:20:32,2023-06-06,optimal_timestamps/1050962150_timestamps.csv,0,
1050962231,www.c0c0dao.xyz,2023-06-14 14:57:12,,2022-03-05,,2023-06-06,,1,No timestamps within company life span
1050962240,www.phonon.network,2023-06-14 14:57:12,2022-04-05 17:27:07,2022-03-05,2023-03-23 14:36:58,2023-06-06,optimal_timestamps/1050962240_timestamps.csv,0,
1050962582,www.belugadive.com,2023-06-14 14:57:12,,2020-03-05,,2023-06-06,,1,No timestamps within company life span
1050962762,www.konfer.ai,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050962861,www.inductor.ai,2023-06-14 14:57:12,2022-10-04 10:48:29,2022-03-05,2022-10-08 11:37:19,2023-06-06,optimal_timestamps/1050962861_timestamps.csv,0,
1050964751,www.armodias.com,2023-06-14 14:57:12,2020-10-21 21:52:24,2020-07-05,2022-12-04 22:10:40,2023-06-06,optimal_timestamps/1050964751_timestamps.csv,0,
1050965192,www.radiaapp.com,2023-06-14 14:57:12,,2021-10-17,,2023-06-06,,1,No timestamps within company life span
1050967028,www.7chakraslife.com,2023-06-14 14:57:12,,2009-07-05,,2023-06-06,,1,No timestamps within company life span
1050967073,www.buffalofilmworks.com,2023-06-14 14:57:12,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050967298,www.vegaswap.io,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050967568,www.arterytx.com,2023-06-14 14:57:12,2020-08-10 07:27:20,2020-07-05,2023-03-26 17:35:49,2023-06-06,optimal_timestamps/1050967568_timestamps.csv,0,
1050968432,www.blowfish.xyz,2023-06-14 14:57:12,2022-09-30 13:06:54,2022-04-03,2023-05-11 19:53:30,2023-06-06,optimal_timestamps/1050968432_timestamps.csv,0,
1050968693,www.acethetext.com,2023-06-14 14:57:12,,2020-03-05,,2023-06-06,,1,No timestamps within company life span
1050970286,www.resilientenergi.com,2023-06-14 14:57:12,,2020-10-24,,2023-06-06,,1,No timestamps within company life span
1050994820,www.candlelabs.org,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050995270,www.paigewireless.com,2023-06-14 14:57:12,,2021-06-12,,2023-06-06,,1,No timestamps within company life span
1050997547,www.futurestargroup.com,2023-06-14 14:57:12,2022-09-30 22:37:50,2022-05-19,2023-03-27 14:00:32,2023-06-06,optimal_timestamps/1050997547_timestamps.csv,0,
1051001777,www.instride.health,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051001984,edvibe.com,2023-06-14 14:57:12,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1051002182,www.intandemhealth.net,2023-06-14 14:57:12,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051003577,www.extendedlongevity.com,2023-06-14 14:57:12,,2019-05-04,,2023-06-06,,1,No timestamps within company life span
1051004018,www.cappella.io,2023-06-14 14:57:12,,2022-02-09,,2023-06-06,,1,No timestamps within company life span
1051004135,www.jaydeinc.com,2023-06-14 14:57:12,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051004405,classchat.us,2023-06-14 14:57:12,,2020-06-23,,2023-06-06,,1,No timestamps within company life span
1051004567,www.completesolaria.com,2023-06-14 14:57:12,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051005251,plainsolutions.co,2023-06-14 14:57:12,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1051005359,www.rainydaypal.com,2023-06-14 14:57:13,,2020-07-10,,2023-06-06,,1,No timestamps within company life span
1051005710,www.nandilabs.com,2023-06-14 14:57:13,,2021-04-08,,2023-06-06,,1,No timestamps within company life span
1051008932,www.defconai.com,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051010561,www.revadentalimplants.com,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051011011,www.sedectx.com,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051011542,www.prospyrmed.com,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051014737,www.rmx.party,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051015709,www.cellinfinitybio.com,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051016573,www.parallax.to,2023-06-14 14:57:13,,2022-02-02,,2023-06-06,,1,No timestamps within company life span
1051017689,www.goodweird.com,2023-06-14 14:57:13,2022-06-25 17:22:50,2022-04-04,2023-05-20 09:49:36,2023-06-06,optimal_timestamps/1051017689_timestamps.csv,0,
1051017725,www.homewoodbat.com,2023-06-14 14:57:13,2022-07-07 00:22:29,2022-04-04,2023-03-27 19:56:47,2023-06-06,optimal_timestamps/1051017725_timestamps.csv,0,
1051018103,www.turfkingdom.com,2023-06-14 14:57:13,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1051018364,www.metechnology.org,2023-06-14 14:57:13,,2019-10-03,,2023-06-06,,1,No timestamps within company life span
1051018985,www.fairchanceworks.com,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051018994,www.zettablock.com,2023-06-14 14:57:13,2022-04-24 02:56:35,2022-04-04,2023-06-03 15:53:24,2023-06-06,optimal_timestamps/1051018994_timestamps.csv,0,
1051019264,www.badsportscall.com,2023-06-14 14:57:13,,2019-09-03,,2023-06-06,,1,No timestamps within company life span
1051019354,seamly.net,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051019570,www.juliecare.co,2023-06-14 14:57:13,2022-09-28 21:46:50,2022-05-08,2023-05-18 00:23:27,2023-06-06,optimal_timestamps/1051019570_timestamps.csv,0,
1051019624,www.typhur.com,2023-06-14 14:57:13,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1051020335,www.7cequitygroup.com,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051021001,www.themelodyapp.com,2023-06-14 14:57:13,,2019-02-01,,2023-06-06,,1,No timestamps within company life span
1051022018,www.seriousnft.io,2023-06-14 14:57:13,2022-11-27 19:19:35,2022-04-04,2023-04-01 14:26:32,2023-06-06,optimal_timestamps/1051022018_timestamps.csv,0,
1051022900,www.truckspy.io,2023-06-14 14:57:13,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1051023413,www.streamft.com,2023-06-14 14:57:13,,2021-08-05,,2023-06-06,,1,No timestamps within company life span
1051023908,www.savings.club,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051024898,www.mentalyc.com,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051024970,www.rangeview.co,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051025177,www.thefrontrowhealth.com,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051025492,www.vistlabs.com,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051026176,www.spindl.xyz,2023-06-14 14:57:13,2022-09-22 06:33:20,2022-01-02,2023-05-29 20:27:18,2023-06-06,optimal_timestamps/1051026176_timestamps.csv,0,
1051026563,www.estrigenix.com,2023-06-14 14:57:13,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1051026743,www.georgiametals.com,2023-06-14 14:57:13,2022-05-22 04:52:52,2022-04-04,2022-05-22 04:52:52,2023-06-06,optimal_timestamps/1051026743_timestamps.csv,0,
1051027355,www.tatem.com,2023-06-14 14:57:13,,2021-06-13,,2023-06-06,,1,No timestamps within company life span
1051028705,www.nexgenbiobanks.com,2023-06-14 14:57:13,,2021-09-04,,2023-06-06,,1,No timestamps within company life span
1051029587,www.xaggo.com,2023-06-14 14:57:13,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1051029740,www.premirr.com,2023-06-14 14:57:13,,2017-01-02,,2023-06-06,,1,No timestamps within company life span
1051029749,deepimaging.io,2023-06-14 14:57:13,,2022-04-13,,2023-06-06,,1,No timestamps within company life span
1051030460,www.landofverse.com,2023-06-14 14:57:13,,2020-07-13,,2023-06-06,,1,No timestamps within company life span
1051031720,elyz.io,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051032602,www.doxci.ai,2023-06-14 14:57:13,2023-05-16 17:04:51,2022-04-01,2023-05-16 18:42:22,2023-06-06,optimal_timestamps/1051032602_timestamps.csv,0,
1051032665,www.homefield.fit,2023-06-14 14:57:13,,2021-08-01,,2023-06-06,,1,No timestamps within company life span
1051033178,www.vaporwave.farm,2023-06-14 14:57:13,,2021-10-31,,2023-06-06,,1,No timestamps within company life span
1051033376,www.sovana.world,2023-06-14 14:57:13,2022-01-07 14:07:00,2021-07-05,2022-12-01 21:21:37,2023-06-06,optimal_timestamps/1051033376_timestamps.csv,0,
1051033475,www.common-trust.com,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051033889,www.waterfall.market,2023-06-14 14:57:13,,2022-04-11,,2023-06-06,,1,No timestamps within company life span
1051033934,bondprotocol.finance,2023-06-14 14:57:13,2022-07-20 18:31:43,2022-04-12,2023-05-20 01:02:05,2023-06-06,optimal_timestamps/1051033934_timestamps.csv,0,
1051035014,www.edxmarkets.com,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051035941,www.xenon.so,2023-06-14 14:57:13,,2021-04-04,,2023-06-06,,1,No timestamps within company life span
1051036004,www.tangent.bar,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051036823,www.nmrholdings.com,2023-06-14 14:57:13,,2022-02-25,,2023-06-06,,1,No timestamps within company life span
1051036832,www.pulseflex-inc.com,2023-06-14 14:57:13,,2020-06-04,,2023-06-06,,1,No timestamps within company life span
1051036868,www.amtherapeutics.com,2023-06-14 14:57:13,,2022-02-02,,2023-06-06,,1,No timestamps within company life span
1051036886,www.gumandgums.com,2023-06-14 14:57:13,2023-03-29 07:40:17,2022-02-02,2023-03-29 07:40:17,2023-06-06,optimal_timestamps/1051036886_timestamps.csv,0,
1051036904,www.opencontext.com,2023-06-14 14:57:13,,2021-04-16,,2023-06-06,,1,No timestamps within company life span
1051036940,www.steadyscrib.com,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051037210,www.beenevolentapp.com,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051037300,www.compass-sms.com,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051037327,www.read2think.com,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051037552,www.shadowscape.io,2023-06-14 14:57:13,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1051037570,www.jubily.co,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051037597,www.nutrivide.org,2023-06-14 14:57:13,,2021-12-03,,2023-06-06,,1,No timestamps within company life span
1051038272,www.teenhealthresearch.com,2023-06-14 14:57:13,,2021-04-03,,2023-06-06,,1,No timestamps within company life span
1051038623,www.waveshift.org,2023-06-14 14:57:13,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1051040387,www.githedgehog.com,2023-06-14 14:57:13,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1051040657,www.innovoyce.com,2023-06-14 14:57:13,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1051040819,www.keliomics.com,2023-06-14 14:57:13,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1051041017,www.senso-life.com,2023-06-14 14:57:13,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051041143,www.2krsystems.com,2023-06-14 14:57:13,,2007-07-05,,2023-06-06,,1,No timestamps within company life span
1051041188,www.amphixbio.com,2023-06-14 14:57:13,,2019-05-22,,2023-06-06,,1,No timestamps within company life span
1051041224,www.anomaleeinc.com,2023-06-14 14:57:13,,2011-07-05,,2023-06-06,,1,No timestamps within company life span
1051041548,blockalytics.io,2023-06-14 14:57:13,,2020-02-19,,2023-06-06,,1,No timestamps within company life span
1051042547,www.guildesg.com,2023-06-14 14:57:13,2022-09-27 08:27:18,2021-07-05,2023-01-27 11:40:26,2023-06-06,optimal_timestamps/1051042547_timestamps.csv,0,
1051042583,www.dreamgreene.com,2023-06-14 14:57:13,,2022-04-04,,2023-06-06,,1,No timestamps within company life span
1051042799,www.cpos.cloud,2023-06-14 14:57:13,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1051043096,www.revv.finance,2023-06-14 14:57:14,2022-10-02 08:59:18,2022-04-04,2022-10-02 08:59:18,2023-06-06,optimal_timestamps/1051043096_timestamps.csv,0,
1051043915,www.dynamacmicrowave.com,2023-06-14 14:57:14,,2019-07-11,,2023-06-06,,1,No timestamps within company life span
1051044113,www.imtechllc.com,2023-06-14 14:57:14,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1051044122,www.inceptionrobotics.ai,2023-06-14 14:57:14,,2020-10-28,,2023-06-06,,1,No timestamps within company life span
1051044140,www.insectapel.com,2023-06-14 14:57:14,,2019-04-14,,2023-06-06,,1,No timestamps within company life span
1051044275,www.mokablox.com,2023-06-14 14:57:14,,2017-11-09,,2023-06-06,,1,No timestamps within company life span
1051044392,www.nanoresearchinc.us,2023-06-14 14:57:14,,2004-07-05,,2023-06-06,,1,No timestamps within company life span
1051044437,www.otappdesign.com,2023-06-14 14:57:14,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1051044473,www.petlfluidics.com,2023-06-14 14:57:14,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1051044518,www.proximalvr.com,2023-06-14 14:57:14,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1051044590,www.regenerated-textiles.com,2023-06-14 14:57:14,,2016-11-02,,2023-06-06,,1,No timestamps within company life span
1051044599,www.resbonds.com,2023-06-14 14:57:14,,2019-11-21,,2023-06-06,,1,No timestamps within company life span
